Vout, Iout
0.6456456456456456,-5.81e-05
0.6476476476476476,-5.81e-05
0.6496496496496496,-5.81e-05
0.6516516516516517,-5.81e-05
0.6536536536536537,-5.81e-05
0.6556556556556556,-5.81e-05
0.6576576576576576,-5.81e-05
0.6596596596596596,-5.81e-05
0.6616616616616617,-5.81e-05
0.6636636636636637,-5.81e-05
0.6656656656656657,-5.82e-05
0.6676676676676676,-5.82e-05
0.6696696696696696,-5.82e-05
0.6716716716716717,-5.81e-05
0.6736736736736737,-5.81e-05
0.6756756756756757,-5.82e-05
0.6776776776776776,-5.82e-05
0.6796796796796796,-5.82e-05
0.6816816816816818,-5.82e-05
0.6836836836836837,-5.82e-05
0.6856856856856857,-5.82e-05
0.6876876876876876,-5.82e-05
0.6896896896896896,-5.82e-05
0.6916916916916918,-5.82e-05
0.6936936936936937,-5.82e-05
0.6956956956956957,-5.81e-05
0.6976976976976976,-5.82e-05
0.6996996996996996,-5.82e-05
0.7017017017017018,-5.81e-05
0.7037037037037037,-5.82e-05
0.7057057057057057,-5.82e-05
0.7077077077077076,-5.82e-05
0.7097097097097096,-5.82e-05
0.7117117117117118,-5.81e-05
0.7137137137137137,-5.81e-05
0.7157157157157157,-5.81e-05
0.7177177177177176,-5.82e-05
0.7197197197197196,-5.82e-05
0.7217217217217218,-5.82e-05
0.7237237237237237,-5.82e-05
0.7257257257257257,-5.82e-05
0.7277277277277276,-5.82e-05
0.7297297297297298,-5.82e-05
0.7317317317317318,-5.82e-05
0.7337337337337337,-5.82e-05
0.7357357357357357,-5.81e-05
0.7377377377377377,-5.82e-05
0.7397397397397398,-5.82e-05
0.7417417417417418,-5.82e-05
0.7437437437437437,-5.82e-05
0.7457457457457457,-5.82e-05
0.7477477477477477,-5.82e-05
0.7497497497497498,-5.82e-05
0.7517517517517518,-5.83e-05
0.7537537537537538,-5.82e-05
0.7557557557557557,-5.83e-05
0.7577577577577577,-5.82e-05
0.7597597597597598,-5.83e-05
0.7617617617617618,-5.82e-05
0.7637637637637638,-5.82e-05
0.7657657657657657,-5.83e-05
0.7677677677677677,-5.83e-05
0.7697697697697699,-5.83e-05
0.7717717717717718,-5.83e-05
0.7737737737737738,-5.83e-05
0.7757757757757757,-5.83e-05
0.7777777777777777,-5.83e-05
0.7797797797797799,-5.83e-05
0.7817817817817818,-5.83e-05
0.7837837837837838,-5.83e-05
0.7857857857857857,-5.83e-05
0.7877877877877877,-5.83e-05
0.7897897897897899,-5.83e-05
0.7917917917917918,-5.83e-05
0.7937937937937938,-5.83e-05
0.7957957957957957,-5.83e-05
0.7977977977977977,-5.83e-05
0.7997997997997999,-5.83e-05
0.8018018018018018,-5.83e-05
0.8038038038038038,-5.83e-05
0.8058058058058057,-5.83e-05
0.8078078078078077,-5.83e-05
0.8098098098098099,-5.83e-05
0.8118118118118118,-5.83e-05
0.8138138138138138,-5.82e-05
0.8158158158158157,-5.83e-05
0.8178178178178177,-5.83e-05
0.8198198198198199,-5.83e-05
0.8218218218218218,-5.82e-05
0.8238238238238238,-5.83e-05
0.8258258258258258,-5.83e-05
0.8278278278278277,-5.84e-05
0.8298298298298299,-5.84e-05
0.8318318318318318,-5.84e-05
0.8338338338338338,-5.84e-05
0.8358358358358358,-5.83e-05
0.8378378378378377,-5.84e-05
0.8398398398398399,-5.83e-05
0.8418418418418419,-5.84e-05
0.8438438438438438,-5.84e-05
0.8458458458458458,-5.84e-05
0.8478478478478477,-5.84e-05
0.8498498498498499,-5.84e-05
0.8518518518518519,-5.83e-05
0.8538538538538538,-5.84e-05
0.8558558558558558,-5.84e-05
0.8578578578578577,-5.83e-05
0.8598598598598599,-5.84e-05
0.8618618618618619,-5.84e-05
0.8638638638638638,-5.84e-05
0.8658658658658658,-5.84e-05
0.867867867867868,-5.83e-05
0.8698698698698699,-5.82e-05
0.8718718718718719,-5.84e-05
0.8738738738738738,-5.84e-05
0.8758758758758758,-5.83e-05
0.877877877877878,-5.83e-05
0.8798798798798799,-5.83e-05
0.8818818818818819,-5.83e-05
0.8838838838838838,-5.84e-05
0.8858858858858858,-5.84e-05
0.887887887887888,-5.84e-05
0.8898898898898899,-5.84e-05
0.8918918918918919,-5.84e-05
0.8938938938938938,-5.84e-05
0.8958958958958958,-5.84e-05
0.897897897897898,-5.82e-05
0.8998998998998999,-5.83e-05
0.9019019019019019,-5.84e-05
0.9039039039039038,-5.84e-05
0.9059059059059058,-5.85e-05
0.907907907907908,-5.85e-05
0.9099099099099099,-5.85e-05
0.9119119119119119,-5.85e-05
0.9139139139139139,-5.84e-05
0.9159159159159158,-5.85e-05
0.917917917917918,-5.85e-05
0.91991991991992,-5.85e-05
0.9219219219219219,-5.84e-05
0.9239239239239239,-5.85e-05
0.9259259259259258,-5.84e-05
0.927927927927928,-5.84e-05
0.92992992992993,-5.85e-05
0.9319319319319319,-5.84e-05
0.9339339339339339,-5.85e-05
0.9359359359359358,-5.85e-05
0.937937937937938,-5.85e-05
0.93993993993994,-5.85e-05
0.9419419419419419,-5.85e-05
0.9439439439439439,-5.85e-05
0.9459459459459458,-5.85e-05
0.947947947947948,-5.85e-05
0.94994994994995,-5.85e-05
0.9519519519519519,-5.83e-05
0.9539539539539539,-5.85e-05
0.9559559559559558,-5.85e-05
0.957957957957958,-5.85e-05
0.95995995995996,-5.85e-05
0.9619619619619619,-5.85e-05
0.9639639639639639,-5.85e-05
0.9659659659659658,-5.85e-05
0.967967967967968,-5.85e-05
0.96996996996997,-5.85e-05
0.9719719719719719,-5.85e-05
0.9739739739739739,-5.85e-05
0.9759759759759759,-5.86e-05
0.977977977977978,-5.85e-05
0.97997997997998,-5.85e-05
0.9819819819819819,-5.85e-05
0.9839839839839839,-5.85e-05
0.9859859859859861,-5.86e-05
0.987987987987988,-5.86e-05
0.98998998998999,-5.85e-05
0.991991991991992,-5.85e-05
0.9939939939939939,-5.85e-05
0.9959959959959961,-5.85e-05
0.997997997997998,-5.85e-05
1.0,-5.85e-05
